language	number	form	predicted	WER	PER
amh	62	ስልሳሁለት	ሁለት	1	0.5
amh	63	ስልሳሦስት	ሦስት	1	0.5
amh	64	ስልሳአራት	ስልሳአራት	0	0.0
amh	65	ስልሳአምስት	ስልሳአምስት	0	0.0
amh	66	ስልሳስድስት	ስልሳሁለት	1	0.42857142857142855
amh	67	ስልሳሰባት	ሰባሰባት	1	0.5
amh	68	ስልሳስምንት	ስልሳዘጠናስምንት	1	0.3
amh	69	ስልሳዘጠኝ	ዘጠኝ	1	0.5
amh	70	ሰባ	ሰባስምንት	1	0.6666666666666666
amh	71	ሰባአንድ	ሰባአንድ	0	0.0
amh	72	ሰባሁለት	ሰባአንድ	1	0.6
amh	73	ሰባሦስት	ሦስት	1	0.4
amh	74	ሰባአራት	ሰባአራት	0	0.0
amh	75	ሰባአምስት	ሰባአምስት	0	0.0
amh	76	ሰባስድስት	ሃያስድስት	1	0.3333333333333333
amh	77	ሰባሰባት	ሰባት	1	0.4
amh	78	ሰባስምንት	ዐሥራስምንት	1	0.42857142857142855
amh	79	ሰባዘጠኝ	ሰባአንድ	1	0.6
amh	80	ሰማንያ	ሠላሳ	1	1.0
amh	81	ሰማንያአንድ	ሰማንያአንድ	0	0.0
amh	82	ሰማንያሁለት	ሰማንያስምንት	1	0.375
amh	83	ሰማንያሦስት	ሰማንያአንድ	1	0.42857142857142855
amh	84	ሰማንያአራት	ሰማንያአራት	0	0.0
amh	85	ሰማንያአምስት	ሰማንያአምስት	0	0.0
amh	86	ሰማንያስድስት	ሰማንያአራት	1	0.375
amh	87	ሰማንያሰባት	ሰማንያስድስት	1	0.375
amh	88	ሰማንያስምንት	ስምንት	1	0.5
amh	89	ሰማንያዘጠኝ	ዐሥራዘጠኝ	1	0.5714285714285714
amh	90	ዘጠና	ዘጠናስድስት	1	0.5714285714285714
amh	91	ዘጠናአንድ	ዘጠናአምስት	1	0.42857142857142855
amh	92	ዘጠናሁለት	ዘጠናስምንት	1	0.42857142857142855
amh	93	ዘጠናሦስት	ዘጠናስምንት	1	0.42857142857142855
amh	94	ዘጠናአራት	አራት	1	0.5
amh	95	ዘጠናአምስት	ዘጠናስምንት	1	0.2857142857142857
amh	96	ዘጠናስድስት	ሃያስድስት	1	0.42857142857142855
amh	97	ዘጠናሰባት	ዘጠናስምንት	1	0.42857142857142855
amh	98	ዘጠናስምንት	ስምንት	1	0.42857142857142855
amh	99	ዘጠናዘጠኝ	ሃያዘጠኝ	1	0.5
arb	01	واحِدً	واحِدً	0	0.0
arb	02	اِثْنانِ	اِثْناعَعونَعً	1	0.5
arb	03	ثَلاثً	ثَلاثً	0	0.0
arb	04	أَرْبَعً	أَرْبَعً	0	0.0
arb	05	خَمْسً	خَمْسً	0	0.0
arb	06	سِتًّ	سِتًّ	0	0.0
arb	07	سَبْعً	سَبْعً	0	0.0
arb	08	ثَمانً	ثَمانً	0	0.0
arb	09	تِسْعً	تِسْعً	0	0.0
arb	10	عَشَرً	ثَعَعَشْرونَعَشْرونَ	1	0.75
arb	11	أَحَدَعَشَرَ	واحِدًوَثَعَشَرَةَ	1	0.5
arb	12	اِثْناعَشَرَ	اِثْناعَشَرَةَ	1	0.14285714285714285
arb	13	ثَلاثَعَشْرَةَ	ثَلاثًوَسَعَشَرَةَ	1	0.2777777777777778
arb	14	أَرْبَعَعَشْرَةَ	أَرْبَعًوَثَعَشَرَةَ	1	0.25
arb	15	خَمْسَعَشْرَةَ	خَمْسًوَثَعَشَرَةَ	1	0.2777777777777778
arb	16	سِتَّعَشْرَةَ	سِتًّوَثَعَشَرَةَ	1	0.35294117647058826
arb	17	سَبْعَعَشْرَةَ	سَبْعَعَشْرَةَ	0	0.0
arb	18	ثَمانَعَشْرَةَ	ثَمانًوَثَعَشَرَةَ	1	0.2777777777777778
arb	19	تِسْعَعَشْرَةَ	تِسْعَعَشْرَةَ	0	0.0
arb	20	عِشْرونَ	ثَمْسًوَعِشْرونَ	1	0.5
arb	21	واحِدًوَعِشْرينَ	واحِدًوَعِشْرينَ	0	0.0
arb	22	اِثْنانِوَعِشْرونَ	اِثْنانِوَعِشْرونَ	0	0.0
arb	23	ثَلاثًوَعِشْرينَ	ثَلاثًوَعِشْرينَ	0	0.0
arb	24	أَرْبَعًوَعِشْرينَ	أَرْبَعًوَعِشْرينَ	0	0.0
arb	25	خَمْسًوَعِشْرينَ	خَمْسًوَعِشْرينَ	0	0.0
arb	26	سِتًّوَعِشْرينَ	سِتًّوَعِشْرينَ	0	0.0
arb	27	سَبْعًوَعِشْرينَ	سَبْعًوَعِشْرينَ	0	0.0
arb	28	ثَمانًوَعِشْرينَ	ثَمانًوَعِشْرينَ	0	0.0
arb	29	تِسْعًوَعِشْرينَ	تِسْعًوَعِشْرينَ	0	0.0
arb	30	ثَلاثونَ	ثَلاثونَ	0	0.0
arb	31	واحِدًوَثَلاثينَ	واحِدًوَثَلاثينَ	0	0.0
arb	32	اِثْنانِوَثَلاثونَ	اِثْنانِوَثَلاثونَ	0	0.0
arb	33	ثَلاثًوَثَلاثينَ	ثَلاثًوَثَلاثينَ	0	0.0
arb	34	أَرْبَعًوَثَلاثينَ	أَرْبَعًوَثَلاثينَ	0	0.0
arb	35	خَمْسًوَثَلاثينَ	خَمْسًوَثَلاثينَ	0	0.0
arb	36	سِتًّوَثَلاثينَ	سِتًّوَثَلاثينَ	0	0.0
arb	37	سَبْعًوَثَلاثينَ	سَبْعًوَثَلاثينَ	0	0.0
arb	38	ثَمانًوَثَلاثينَ	ثَمانًوَثَلاثينَ	0	0.0
arb	39	تِسْعًوَثَلاثينَ	تِسْعًوَثَلاثينَ	0	0.0
arb	40	أَرْبَعونَ	سِتّوَأَرْبَعونَعونَ	1	0.5
arb	41	واحِدًوَأَرْبَعينَ	واحِدًوَأَرْبَعينَ	0	0.0
arb	42	اِثْنانِوَأَرْبَعونَ	اِثْنانِوَأَرْبَعونَ	0	0.0
arb	43	ثَلاثًوَأَرْبَعينَ	ثَلاثًوَأَرْبَعينَ	0	0.0
arb	44	أَرْبَعًوَأَرْبَعينَ	أَرْبَعًوَأَرْبَعينَ	0	0.0
arb	45	خَمْسًوَأَرْبَعينَ	خَمْسًوَأَرْبَعينَ	0	0.0
arb	46	سِتًّوَأَرْبَعينَ	سِتًّوَأَرْبَعينَ	0	0.0
arb	47	سَبْعًوَأَرْبَعينَ	سَبْعًوَأَرْبَعينَ	0	0.0
arb	48	ثَمانًوَأَرْبَعينَ	ثَمانًوَأَرْبَعينَ	0	0.0
arb	49	تِسْعًوَأَرْبَعينَ	تِسْعًوَأَرْبَعينَ	0	0.0
arb	50	خَمْسونَ	ثَمْسونَعًوَخَمْسونَ	1	0.6
arb	51	واحِدًوَخَمْسينَ	واحِدًوَخَمْسينَ	0	0.0
arb	52	اِثْنانِوَخَمْسونَ	اِثْنانِوَخَمْسونَ	0	0.0
arb	53	ثَلاثًوَخَمْسينَ	ثَلاثًوَخَمْسينَ	0	0.0
arb	54	أَرْبَعًوَخَمْسينَ	أَرْبَعًوَخَمْسينَ	0	0.0
arb	55	خَمْسًوَخَمْسينَ	خَمْسًوَخَمْسينَ	0	0.0
arb	56	سِتًّوَخَمْسينَ	سِتًّوَخَمْسينَ	0	0.0
arb	57	سَبْعًوَخَمْسينَ	سَبْعًوَخَمْسينَ	0	0.0
arb	58	ثَمانًوَخَمْسينَ	خَمانًوَثَمْسينَ	1	0.125
arb	59	تِسْعًوَخَمْسينَ	تِسْعًوَخَمْسينَ	0	0.0
arb	60	سِتّونَ	ثَمْسًوَسِتّونَ	1	0.5333333333333333
arb	61	واحِدًوَسِتّينَ	واحِدًوَسِتّينَ	0	0.0
arb	62	اِثْنانِوَسِتّونَ	اِثْنانِوَسِتّونَ	0	0.0
arb	63	ثَلاثًوَسِتّينَ	ثَلاثًوَسِتّينَ	0	0.0
arb	64	أَرْبَعًوَسِتّينَ	أَرْبَعًوَسِتّينَ	0	0.0
arb	65	خَمْسًوَسِتّينَ	خَمْسًوَسِتّينَ	0	0.0
arb	66	سِتًّوَسِتّينَ	سِتًّوَسِتّينَ	0	0.0
arb	67	سَبْعًوَسِتّينَ	سَبْعًوَسِتّينَ	0	0.0
arb	68	ثَمانًوَسِتّينَ	ثَمانًوَسِتّينَ	0	0.0
arb	69	تِسْعًوَسِتّينَ	تِسْعًوَسِتّينَ	0	0.0
arb	70	سَبْعونَ	ثَمْسًوَسَبْعونَ	1	0.5
arb	71	واحِدًوَسَبْعينَ	واحِدًوَسَبْعينَ	0	0.0
arb	72	اِثْنانِوَسَبْعونَ	اِثْنانِوَسَبْعونَ	0	0.0
arb	73	ثَلاثًوَسَبْعينَ	ثَلاثًوَسَبْعينَ	0	0.0
arb	74	أَرْبَعًوَسَبْعينَ	أَرْبَعًوَسَبْعينَ	0	0.0
arb	75	خَمْسًوَسَبْعينَ	خَمْسًوَسَبْعينَ	0	0.0
arb	76	سِتًّوَسَبْعينَ	سِتًّوَسَبْعينَ	0	0.0
arb	77	سَبْعًوَسَبْعينَ	سَبْعًوَسَبْعينَ	0	0.0
arb	78	ثَمانًوَسَبْعينَ	ثَمانًوَسَبْعينَ	0	0.0
arb	79	تِسْعًوَسَبْعينَ	تِسْعًوَسَبْعينَ	0	0.0
arb	80	ثَمانونَ	ثَمانونَ	0	0.0
arb	81	واحِدًوَثَمانينَ	واحِدًوَثَمانينَ	0	0.0
arb	82	اِثْنانِوَثَمانونَ	اِثْنانينَ	1	0.5
arb	83	ثَلاثًوَثَمانينَ	ثَلاثًوَثَمانينَ	0	0.0
arb	84	أَرْبَعًوَثَمانينَ	أَرْبَعًوَثَمانينَ	0	0.0
arb	85	خَمْسًوَثَمانينَ	خَمْسًوَثَمانينَ	0	0.0
arb	86	سِتًّوَثَمانينَ	سِتًّوَثَمانينَ	0	0.0
arb	87	سَبْعًوَثَمانينَ	سَبْعًوَثَمانينَ	0	0.0
arb	88	ثَمانًوَثَمانينَ	ثَمانًوَثَمانينَ	0	0.0
arb	89	تِسْعًوَثَمانينَ	تِسْعًوَثَمانينَ	0	0.0
arb	90	تِسْعونَ	سَعًوَتِسْعونَعونَ	1	0.5555555555555556
arb	91	واحِدًوَتِسْعينَ	واحِدًوَتِسْعينَ	0	0.0
arb	92	اِثْنانِوَتِسْعونَ	اِثْنانِوَتِسْعونَ	0	0.0
arb	93	ثَلاثًوَتِسْعينَ	ثَلاثًوَتِسْعينَ	0	0.0
arb	94	أَرْبَعًوَتِسْعينَ	أَرْبَعًوَتِسْعينَ	0	0.0
arb	95	خَمْسًوَتِسْعينَ	خَمْسًوَتِسْعينَ	0	0.0
arb	96	سِتًّوَتِسْعينَ	سِتًّوَتِسْعينَ	0	0.0
arb	97	سَبْعًوَتِسْعينَ	سَبْعًوَتِسْعينَ	0	0.0
arb	98	ثَمانًوَتِسْعينَ	ثَمانًوَتِسْعينَ	0	0.0
arb	99	تِسْعًوَتِسْعينَ	تِسْعًوَتِسْعينَ	0	0.0
asm	01	এক	একসত্ৰি	1	0.7142857142857143
asm	02	দুই	বিৰাশ	1	1.0
asm	03	তিনি	তিৰাশ	1	0.6
asm	04	চাৰি	চৌৰাশ	1	0.6
asm	05	পাঁচ	পঁচাৰি	1	0.6666666666666666
asm	06	ছয়	ছয়ত্ৰি	1	0.6666666666666666
asm	07	সাত	সাতত্ৰি	1	0.5714285714285714
asm	08	আঠ	আঠচল্ল	1	0.6666666666666666
asm	09	ন	ঊনাশী	1	0.8
asm	10	দহ	ত্তৰ	1	1.0
asm	11	এঘাৰ	একাশ	1	0.5
asm	12	বাৰ	বিয়াল্ল	1	0.7142857142857143
asm	13	তেৰ	তিয়াল্ল	1	0.8571428571428571
asm	14	চৈধ্য	চৌৰাশ	1	0.8
asm	15	পোন্ধৰ	পঁয়ত্তৰ	1	0.5714285714285714
asm	16	ষোল্ল	ছাপন্ধৰ	1	0.8571428571428571
asm	17	সোতৰ	সাতানব্বৈ	1	0.7777777777777778
asm	18	ওঠৰ	আঠাশ	1	0.75
asm	19	ঊনৈশ	নিৰাশ	1	0.8
asm	20	বিশ	ত্তৰ	1	1.0
asm	21	একৈশ	এঘাৰিশ	1	0.6666666666666666
asm	22	বাইশ	বিৰানব্বিশ	1	0.7
asm	23	তেইশ	তিৰানব্বিশ	1	0.8
asm	24	চৌবিশ	চৌৰানব্বিশ	1	0.5
asm	25	পঁচিশ	পঁচানব্বিশ	1	0.5
asm	26	ছাব্বিশ	ছিয়ানব্বিশ	1	0.3
asm	27	সাতাইশ	সাতাশ	1	0.16666666666666666
asm	28	আঠাইশ	আঠানব্বিশ	1	0.5555555555555556
asm	29	ঊনত্ৰিশ	নিৰানব্বিশ	1	0.6
asm	30	ত্ৰিশ	সত্ৰিশ	1	0.16666666666666666
asm	31	একত্ৰিশ	একসত্ৰিশ	1	0.125
asm	32	বত্ৰিশ	বিৰানব্বিৰাশ	1	0.6666666666666666
asm	33	তেত্ৰিশ	তিৰাশ	1	0.5714285714285714
asm	34	চৌত্ৰিশ	চৌৰাশ	1	0.42857142857142855
asm	35	পঁয়ত্ৰিশ	পঁয়সত্ৰিশ	1	0.1111111111111111
asm	36	ছয়ত্ৰিশ	ছিয়াশ	1	0.7142857142857143
asm	37	সাতত্ৰিশ	সাতাশ	1	0.5
asm	38	আঠত্ৰিশ	আঠাশ	1	0.5714285714285714
asm	39	ঊনচল্লিশ	নিৰাশ	1	0.75
asm	40	চল্লিশ	ত্তৰ	1	0.8333333333333334
asm	41	একচল্লিশ	একাশ	1	0.625
asm	42	বিয়াল্লিশ	বিৰানব্বিয়াল্লিশ	1	0.4375
asm	43	তিয়াল্লিশ	তিৰানব্বিয়াল্লিশ	1	0.4375
asm	44	চৌচল্লিশ	চৌৰানব্বিয়াল্লিশ	1	0.5625
asm	45	পঞ্চল্লিশ	পঁচানব্বিয়াল্লিশ	1	0.5625
asm	46	ছয়চল্লিশ	ছিয়াল্লিশ	1	0.2222222222222222
asm	47	সাতচল্লিশ	সাতাশ	1	0.5555555555555556
asm	48	আঠচল্লিশ	আঠানব্বিয়াল্লিশ	1	0.5333333333333333
asm	49	ঊনপঞ্চাশ	নিৰানব্বিয়াল্লিশ	1	0.8125
asm	50	পঞ্চাশ	ত্তৰ	1	0.8333333333333334
asm	51	একাৱন	একাশ	1	0.4
asm	52	বাৱন	বিৰাশ	1	0.8
asm	53	তেৱন	তিৰাশ	1	0.8
asm	54	চৌৱন	চৌৰাশ	1	0.6
asm	55	পঁচপন্ন	পঁচাশ	1	0.5714285714285714
asm	56	ছাপন্ন	ছাপন্ন	0	0.0
asm	57	সাতাৱন	সাতাশ	1	0.3333333333333333
asm	58	আঠাৱন	আঠাশ	1	0.4
asm	59	ঊনষাঠি	নিৰাশ	1	0.8333333333333334
asm	60	ষাঠি	ত্তৰ	1	1.0
asm	61	একষষ্ঠি	একাশ	1	0.7142857142857143
asm	62	বাষষ্ঠি	বিৰানব্বিৰাশ	1	0.6666666666666666
asm	63	তেষষ্ঠি	তিৰাশ	1	0.8571428571428571
asm	64	চৌষষ্ঠি	চৌৰাশ	1	0.7142857142857143
asm	65	পঁয়ষষ্ঠি	পঁচপন্ধৰ	1	0.625
asm	66	ছয়ষষ্ঠি	ছয়চল্ল	1	0.5714285714285714
asm	67	সাতষষ্ঠি	সাতত্তৰ	1	0.5
asm	68	আঠষষ্ঠি	আঠচল্ল	1	0.5714285714285714
asm	69	ঊনসত্তৰ	নিৰাশ	1	0.8571428571428571
asm	70	সত্তৰ	ত্তৰ	1	0.2
asm	71	একসত্তৰ	একাশ	1	0.7142857142857143
asm	72	বাসত্তৰ	বত্তৰ	1	0.2857142857142857
asm	73	তেসত্তৰ	তিয়াল্ল	1	0.8571428571428571
asm	74	চৌসত্তৰ	চৌৰাশ	1	0.7142857142857143
asm	75	পঁয়সত্তৰ	পঁয়ত্তৰ	1	0.125
asm	76	ছয়সত্তৰ	ছয়চল্ল	1	0.5714285714285714
asm	77	সাতসত্তৰ	সাতাশ	1	0.625
asm	78	আঠসত্তৰ	আঠাশ	1	0.7142857142857143
asm	79	ঊনাশী	ঊনত্তৰ	1	0.6666666666666666
asm	80	আশী	ত্তৰ	1	1.0
asm	81	একাশী	একানব্বিয়াশী	1	0.5833333333333334
asm	82	বিৰাশী	বিৰাশী	0	0.0
asm	83	তিৰাশী	তিৰাশী	0	0.0
asm	84	চৌৰাশী	চৌৰাশী	0	0.0
asm	85	পঁচাশী	পঁচানব্বিয়াশী	1	0.5384615384615384
asm	86	ছিয়াশী	ছাব্বিৰাশী	1	0.5
asm	87	সাতাশী	সাতষষ্ঠি	1	0.625
asm	88	আঠাশী	আঠাইশ	1	0.4
asm	89	ঊনানব্বৈ	নিৰাশী	1	0.875
asm	90	নব্বৈ	ত্তৰ	1	0.8
asm	91	একানব্বৈ	একাশ	1	0.625
asm	92	বিৰানব্বৈ	বিৰানব্বৈ	0	0.0
asm	93	তিৰানব্বৈ	তিৰানব্বৈ	0	0.0
asm	94	চৌৰানব্বৈ	চৌসত্ৰি	1	0.6666666666666666
asm	95	পঁচানব্বৈ	পঁচানব্বৈ	0	0.0
asm	96	ছিয়ানব্বৈ	ছিয়ানব্বৈ	0	0.0
asm	97	সাতানব্বৈ	সাতাশ	1	0.5555555555555556
asm	98	আঠানব্বৈ	আঠচল্ল	1	0.625
asm	99	নিৰানব্বৈ	নব্বিৰানব্বৈ	1	0.25
awa	01	एक	इक्यार	1	0.8333333333333334
awa	02	दो	बावन	1	1.0
awa	03	तीन	तैंतीन	1	0.5
awa	04	चार	चौंतीन	1	0.8333333333333334
awa	05	पांच	पचार	1	0.75
awa	06	छह	छिहत्तीन	1	0.75
awa	07	सात	सैंतीन	1	0.6666666666666666
awa	08	आठ	अठ्ठार	1	0.8333333333333334
awa	09	नौ	उनतीन	1	0.8
awa	10	दस	चास	1	0.6666666666666666
awa	11	ग्यारह	इक्यानवे	1	0.625
awa	12	बारह	बयारह	1	0.2
awa	13	तेरह	तेरह	0	0.0
awa	14	चौदह	चौरानवालिस	1	0.8
awa	15	पंद्रह	पैंताइस	1	0.7142857142857143
awa	16	सोलह	छियारह	1	0.8333333333333334
awa	17	सत्रह	सतहत्रह	1	0.2857142857142857
awa	18	अठारह	अठ्ठासी	1	0.5714285714285714
awa	19	उन्नीस	उन्यारह	1	0.5714285714285714
awa	20	बीस	चालीस	1	0.6
awa	21	इक्कीस	इकताइस	1	0.5
awa	22	बाईस	बार	1	0.5
awa	23	तेईस	तेईस	0	0.0
awa	24	चौबीस	चौंताइस	1	0.5714285714285714
awa	25	पच्चीस	पैंताइस	1	0.7142857142857143
awa	26	छब्बीस	छिहत्तीस	1	0.5
awa	27	सताइस	सतहत्रह	1	0.7142857142857143
awa	28	अट्ठाइस	अड़ताइस	1	0.42857142857142855
awa	29	उनतीस	निन्यानवासी	1	0.8181818181818182
awa	30	तीस	बीस	1	0.3333333333333333
awa	31	इकतीस	इकहत्तीस	1	0.375
awa	32	बत्तीस	बहत्तीस	1	0.14285714285714285
awa	33	तैंतीस	तिहत्तीस	1	0.5
awa	34	चौंतीस	चौहत्तीस	1	0.375
awa	35	पैंतीस	पैंतीस	0	0.0
awa	36	छत्तीस	छिहत्तीस	1	0.25
awa	37	सैंतीस	सैंतीस	0	0.0
awa	38	अड़तीस	अड़तीस	0	0.0
awa	39	उनतालीस	उनहत्तीस	1	0.375
awa	40	चालीस	अस्सी	1	1.0
awa	41	इकतालीस	इक्यालिस	1	0.375
awa	42	बयालीस	बयालीस	0	0.0
awa	43	तैंतालीस	तिरानवालीस	1	0.5
awa	44	चवालीस	चौंतालिस	1	0.5
awa	45	पैंतालिस	पैंतालीस	1	0.125
awa	46	छियालीस	छियालिस	1	0.14285714285714285
awa	47	सैंतालीस	सतालीस	1	0.25
awa	48	अड़तालीस	अड़तालिस	1	0.14285714285714285
awa	49	उनचास	निन्यालिस	1	0.6666666666666666
awa	50	पचास	अस्सी	1	0.8
awa	51	इक्यावन	इकतावन	1	0.2857142857142857
awa	52	बावन	बयावन	1	0.2
awa	53	तिरपन	तैंतावन	1	0.7142857142857143
awa	54	चौवन	चौंतावन	1	0.42857142857142855
awa	55	पचपन	पैंतावन	1	0.7142857142857143
awa	56	छप्पन	छियावन	1	0.6666666666666666
awa	57	सतावन	सैंतास	1	0.6666666666666666
awa	58	अठ्ठावन	अड़तावन	1	0.42857142857142855
awa	59	उनसठ	उनतावन	1	0.6666666666666666
awa	60	साठ	नब्बे	1	1.0
awa	61	इकसठ	इक्यासठ	1	0.42857142857142855
awa	62	बासठ	बयासठ	1	0.2
awa	63	तिरसठ	तिरासठ	1	0.16666666666666666
awa	64	चौंसठ	चौरासठ	1	0.3333333333333333
awa	65	पैंसठ	पचासठ	1	0.4
awa	66	छियासठ	छियानवासठ	1	0.3333333333333333
awa	67	सड़सठ	सैंसठ	1	0.4
awa	68	अड़सठ	अड़सठ	0	0.0
awa	69	उनहत्तर	नवासठ	1	0.8571428571428571
awa	70	सत्तर	बीस	1	1.0
awa	71	इकहत्तर	सत्तर	1	0.42857142857142855
awa	72	बहत्तर	बार	1	0.6666666666666666
awa	73	तिहत्तर	तिहत्तर	0	0.0
awa	74	चौहत्तर	चौरानवालिस	1	0.8
awa	75	पचहत्तर	पैंतावन	1	0.7142857142857143
awa	76	छिहत्तर	छिहत्तर	0	0.0
awa	77	सतहत्तर	सैंताइस	1	0.7142857142857143
awa	78	अठहत्तर	अठ्ठाइस	1	0.7142857142857143
awa	79	उन्यासी	उन्यानवासी	1	0.3
awa	80	अस्सी	सतासी	1	0.6
awa	81	इक्यासी	इक्यासी	0	0.0
awa	82	बयासी	बयासी	0	0.0
awa	83	तिरासी	तिरासी	0	0.0
awa	84	चौरासी	चौरासी	0	0.0
awa	85	पचासी	पैंतासी	1	0.42857142857142855
awa	86	छियासी	छियासी	0	0.0
awa	87	सतासी	सतहत्रह	1	0.7142857142857143
awa	88	अठासी	अड़तासी	1	0.3333333333333333
awa	89	नवासी	निन्यासी	1	0.5
awa	90	नब्बे	पचानवास	1	1.0
awa	91	इक्यानवे	इक्यानवे	0	0.0
awa	92	बानवे	बयानवे	1	0.16666666666666666
awa	93	तिरानवे	तैंतानवे	1	0.375
awa	94	चौरानवे	चौंतानवे	1	0.25
awa	95	पचानवे	पैंतानवे	1	0.375
awa	96	छियानवे	छियानवे	0	0.0
awa	97	सतानवे	सतहत्रह	1	0.7142857142857143
awa	98	अट्ठानवे	अड़तानवे	1	0.375
awa	99	निन्यानवे	नवे	1	0.6666666666666666
aze_az	01	bir	doqquzbirmibirmibir	1	0.8421052631578947
aze_az	02	iki	birmiiki	1	0.625
aze_az	03	üç	sənüç	1	0.6
aze_az	04	dörd	səndörd	1	0.42857142857142855
aze_az	05	beş	sənbeş	1	0.5
aze_az	06	altı	sənaltı	1	0.42857142857142855
aze_az	07	yeddi	sənyeddi	1	0.375
aze_az	08	səkkiz	doxsəkkiz	1	0.3333333333333333
aze_az	09	doqquz	yetmidoqquz	1	0.45454545454545453
aze_az	10	on	onbirmi	1	0.7142857142857143
aze_az	11	onbir	onaltmibir	1	0.5
aze_az	12	oniki	onbirmiiki	1	0.5
aze_az	13	onüç	onbirmiüç	1	0.5555555555555556
aze_az	14	ondörd	onbirmidörd	1	0.45454545454545453
aze_az	15	onbeş	onbeş	0	0.0
aze_az	16	onaltı	onbirmialtı	1	0.45454545454545453
aze_az	17	onyeddi	onbirmiyeddi	1	0.4166666666666667
aze_az	18	onsəkkiz	ondoxsəkkiz	1	0.2727272727272727
aze_az	19	ondoqquz	onbirmidoqquz	1	0.38461538461538464
aze_az	20	iyirmi	iyirmibirmidoxsən	1	0.6470588235294118
aze_az	21	iyirmibir	iyir	1	0.5555555555555556
aze_az	22	iyirmiiki	iyirmibirmidoxsəniki	1	0.55
aze_az	23	iyirmiüç	iyirmibirmidoxsənüç	1	0.5789473684210527
aze_az	24	iyirmidörd	iyirmibirmiikiz	1	0.5333333333333333
aze_az	25	iyirmibeş	iyirmidoxsənbeş	1	0.4
aze_az	26	iyirmialtı	iyirmidoxsənaltı	1	0.375
aze_az	27	iyirmiyeddi	iyirmidoxsənyeddi	1	0.35294117647058826
aze_az	28	iyirmisəkkiz	iyirmidoxsəkkiz	1	0.2
aze_az	29	iyirmidoqquz	iyirmiyetmışdoqquz	1	0.3333333333333333
aze_az	30	otuz	otuzbirmi	1	0.5555555555555556
aze_az	31	otuzbir	otuzdoxsənbirmibir	1	0.6111111111111112
aze_az	32	otuziki	otuzbirmiiki	1	0.4166666666666667
aze_az	33	otuzüç	otuzbirmiüç	1	0.45454545454545453
